make_id,make_name,vehicle_type_id,vehicle_type_name,source_url,fetched_at_utc
9720,SF MOTORS INC.,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
9759,SCUDERIA CAMERON GLICKENHAUS (SCG),2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10029,VINTAGE CRUISER,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10030,VINTAGE MICROBUS,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10031,VINTAGE ROVER,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10047,LITE CAR,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10224,POLESTAR,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10256,CZINGER,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10393,GLICKENHAUS,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10623,DONGFENG,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10647,CRUISE,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
10919,LUCID,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
11076,CALMOTORS,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
11346,AUTOMOBILI PININFARINA,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
11792,ALLARD MOTOR WORKS,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
11832,SHELBY,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
11856,FISKER,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
11921,RIMAC,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
11938,ZOOX,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12074,ECOCAR,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12400,SUPERCAR SYSTEM,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12550,RUF,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12706,KINDIG,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12771,SSC NORTH AMERICA,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12783,BALLISTIC,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12894,MEYERS MANX,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12948,1955 CUSTOM BELAIR,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12980,ELKINGTON,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
12991,MK SPORTSCARS,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13018,SHAY REPRODUCTION,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13022,DELOREAN,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13024,CLENET COACHWORKS,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13025,CHECKER,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13026,BERTONE,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13028,CAMELOT,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13271,ZEEKR,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13380,BACKDRAFT,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13391,FALCON MOTORS,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13585,MAYHEM AUTOWORKZ,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13647,RENAULT,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
13887,HEDLEY STUDIOS,2,Passenger Car,https://vpic.nhtsa.dot.gov/api/vehicles/GetMakesForVehicleType/car?format=json,2026-09-14T03:26:22.042735+00:00
